Soil,Seed,Fertilizer,Sunny_Days,Rainfall_mm,Irrigation,Yield
50.01836719,1,135.7368024,82.12002688,456.5872239,7,784.8402915
63.83974507,1,293.3509632,85.71570687,484.6844619,5,973.5900973
81.40853609,1,72.57987665,113.0764608,476.8272467,7,863.3088082
65.1180327,1,127.9389351,103.3994461,654.913912,3,665.4483925
61.63720646,0,171.9887426,101.361483,524.5507783,4,349.644971
51.54012953,1,299.7137756,94.38373442,510.4130992,8,1014.754152
59.47869329,1,222.8004874,90.63947038,718.2483588,3,655.9197048
55.09129503,0,267.5102956,119.3614383,475.9448721,4,502.8090491
91.09519542,0,241.8462876,109.9777914,488.3318618,5,590.6954507
66.88417639,1,97.43321007,102.1347666,659.1065727,7,738.479653
89.99327178,1,171.3193551,106.4509823,608.7843696,6,837.1039956
70.96937983,1,156.2655257,86.16450581,321.3981059,8,957.3875422
91.83163324,1,239.9716802,92.55695879,425.2610651,3,827.2610273
75.40069666,1,290.6695023,113.107105,534.9082332,4,788.7093929
64.17314196,1,241.4093886,96.68041607,776.3184589,4,623.2771304
83.32036463,1,70.6396671,79.61645884,482.0716698,7,829.8574863
93.45662107,1,123.27128,91.01593907,619.7555057,2,495.4589112
56.69600724,1,139.5604115,81.95950705,478.0050489,3,663.2868594
70.80889161,0,290.99005,101.1602075,584.3181501,2,497.0193125
63.91367183,1,293.3701795,97.33804096,630.8549046,5,853.3371307
51.04833852,1,181.5294005,94.02155408,387.4566016,4,761.1617098
54.42891508,1,230.7395125,76.80729669,521.4952011,5,831.8988973
88.6612265,0,245.4906606,90.17044588,611.030885,5,486.3082341
68.21320571,0,102.9596421,102.2920249,637.4088609,0,154.1086446
93.98612041,1,94.38532617,104.1179578,466.3582913,4,766.4363115
89.95792821,1,69.54230897,97.57699123,511.0436705,5,712.9200834
78.06639208,1,87.31929836,99.2637506,466.3210257,3,686.1450831
59.20215052,1,262.9065287,113.0940596,450.5181361,2,733.1104754
92.01819192,1,282.6857263,93.51419677,317.306726,3,900.7665228
72.68408615,1,117.5422008,100.769798,714.6954782,6,768.8759877
77.962415,1,209.3444452,98.07754582,445.3470757,4,734.9344518
69.96120565,1,64.72280639,109.0000294,610.8772849,4,677.5870518
50.65788665,0,136.9248325,103.2693483,572.2207134,5,453.7916394
77.76374386,0,172.2897599,90.55031577,382.5193325,4,612.5297064
96.98423046,0,269.3950087,102.3351425,529.2164745,3,472.7245549
83.35410381,1,293.8247283,103.1072606,608.0320984,4,821.3622331
86.77511167,0,213.9340371,98.59980556,663.9148393,7,495.7934702
69.7077133,1,262.6210518,112.9970562,505.650678,3,775.9144939
74.61305832,1,137.093815,87.83825302,552.0170753,9,950.9779154
54.89651833,1,144.9545639,94.10824397,463.0608781,7,860.3319592
91.13660328,1,59.30473372,109.0224268,659.9819971,5,688.1613697
56.14503252,1,138.1668678,112.2666356,385.2859824,6,984.5999349
93.27922809,1,230.872516,70.68137777,517.9162993,4,781.3366756
58.40172333,1,256.7938111,88.74824677,417.557814,5,852.0809876
90.90386126,1,250.9849861,108.7548183,443.0924722,5,980.1921078
74.60348096,1,145.1772909,111.6329107,457.3278139,2,555.0176799
60.0059419,1,178.3765195,107.6849283,481.0780227,6,810.7023457
91.9339164,0,224.8310595,114.6254241,423.2401685,5,654.6207241
93.21087551,0,111.46296,93.73528126,341.5419878,9,719.4227469
64.29094771,1,157.4946257,103.1504874,537.0625643,3,604.2771822
50.66184289,1,294.4296418,103.0783207,796.1944646,5,699.7471715
88.73731626,1,251.8625285,84.73709186,504.8099327,3,700.3143431
59.96629952,1,213.7170142,90.8469224,529.1234778,7,873.0072472
52.46607718,1,191.3124841,96.39319892,468.7476075,3,701.2799668
65.1228299,0,137.4122577,85.37358652,437.644972,5,416.7516454
79.70597342,0,298.205063,98.3518788,460.3561041,3,475.628846
56.56446642,1,201.8289058,95.25295522,339.2046419,6,865.3102797
79.99157553,1,283.8594956,112.2010285,547.1414239,5,798.2168667
62.62981448,1,178.9967598,103.6162081,555.8578486,6,762.2167704
96.86467693,1,209.7114173,106.0683577,523.0163996,6,894.2942694
85.57752874,0,90.91014489,86.82362958,452.2395936,7,619.1846052
86.10277997,1,176.0848151,98.80856291,741.5773882,4,586.5391671
56.57879987,0,151.3052047,110.9060355,245.2762657,7,659.172435
53.50384702,1,224.8002527,99.75809328,497.0575239,4,794.7140496
85.04015437,1,97.53901702,113.1943732,558.3974898,9,866.2839427
63.13228258,1,152.370013,86.8467578,411.2465384,6,830.7268306
53.47010267,1,280.7328188,96.59928229,502.0842212,7,952.6479092
93.89546446,1,154.8112426,102.3736455,666.0427713,6,829.2558658
79.01408604,1,274.3547986,100.7917526,383.4079337,6,1017.583594
65.31043474,1,89.90969768,96.26939349,534.4567351,4,700.9979417
76.85166147,0,102.4929038,97.09105089,499.8045348,10,623.7902487
64.79765302,1,198.6972933,108.4554246,515.283634,4,747.3092165
72.71956042,1,182.3458368,105.4107,337.6654195,3,740.3237558
97.62931648,0,137.8447141,106.2367444,548.8299093,6,586.2618444
94.44984317,1,269.826007,92.98690458,440.8775273,5,925.4178056
59.54198848,0,213.670506,98.36131434,445.7294551,4,454.7271513
95.37077346,1,229.1357642,95.13192208,453.4439799,4,911.050934
67.96964259,1,117.5210799,115.470518,623.8498058,5,594.5159211
96.56409921,1,277.5227998,101.5008667,552.9721018,3,825.6312455
96.11881712,1,83.00945676,110.4573501,444.7247333,8,923.1360112
95.41241896,0,254.2020753,81.57632425,615.8524486,9,778.5673183
71.50904288,1,283.2245662,86.95927167,536.0328007,5,804.4787163
90.21607846,1,217.7483813,92.01517171,454.3827681,3,708.8127402
64.76139141,1,292.7926574,96.0200259,301.1316372,9,1269.965328
95.55013167,0,138.0139786,92.9442757,662.8363933,2,256.7121267
66.61244582,1,123.1191408,92.15179817,595.7434361,6,736.3222381
64.22417722,1,69.78237764,98.80713098,659.3481347,4,568.816713
58.61546623,1,68.17030165,91.87281123,421.4633782,3,548.3330016
62.09508521,1,201.8726345,110.9912808,535.9586741,5,882.7127568
83.10629554,0,123.8694391,95.6218325,495.8533789,4,450.6020268
59.82074034,1,161.5011761,96.11221147,512.6022187,5,693.239107
99.40172216,0,266.3112639,91.99571719,577.8197091,8,751.8625052
76.67512627,1,108.0190013,108.6661027,505.9334934,3,577.6137698
59.87699469,1,116.6625871,108.8161343,495.0092615,7,879.0795911
70.50007847,1,192.0606673,92.03862875,662.1287959,4,676.5513902
91.42402453,0,63.41178155,98.36877366,471.7250448,5,538.8565218
70.77440319,1,182.1389321,88.91054101,600.9361787,6,772.6590093
92.75510263,1,193.0590285,91.80577716,506.0040404,5,750.7269137
97.1674745,0,196.3445467,96.84414289,506.2172126,7,690.9601964
52.01283438,1,148.1877892,98.49403466,555.9119559,3,611.234096
59.21895108,1,134.1252248,99.8116513,541.9347208,4,630.8289956
66.13881363,0,148.1871904,94.16631084,431.3607703,3,372.1338652
86.44738481,1,65.28898197,88.00082213,425.819001,9,928.6128652
71.42410772,1,290.5182858,97.25757952,305.9649951,3,874.5920297
81.99605107,1,125.7037046,102.8558575,614.5769414,8,863.2890954
78.22049778,1,64.33291082,90.35491883,612.4690203,6,703.2818484
77.15701127,1,284.7389838,82.43901916,574.371823,4,708.8743353
66.09444812,0,61.28179596,99.18443082,468.8256992,4,459.2064268
92.97844346,1,52.80944498,82.87762457,217.8888147,6,890.1967036
93.61376261,1,200.661333,101.3651308,526.8023892,3,687.6414165
98.68207591,1,268.188254,103.3404837,426.6974617,7,1097.192385
78.86142943,1,204.9651659,98.78558584,439.2595599,8,1045.283447
87.20634166,1,68.33765293,104.0569263,370.3464507,1,635.6877008
88.08266652,1,269.0187761,98.04763426,457.9350255,5,796.1089243
92.99349439,0,177.5751065,105.2693108,439.1445109,6,595.5616161
79.15064544,1,282.9168227,116.0196043,454.6104219,4,941.4228542
51.85648019,0,106.215864,100.0786125,475.4129959,9,637.4545593
81.00910188,1,157.6835154,105.7365842,450.1458369,3,724.5687407
51.86799818,0,187.5046056,82.90903633,486.7292456,5,477.411287
59.19431906,1,179.0179467,89.29559185,350.5707815,4,768.2811408
65.82922055,1,211.6703793,75.48875221,593.8984961,1,492.6736601
61.79171121,1,93.4219647,88.38200618,736.767658,5,593.1333655
78.92257741,1,210.508166,103.4944393,526.5062089,7,867.337909
97.65848219,1,99.20371213,110.5500509,448.9776776,4,787.4352858
89.00943294,1,244.3411317,95.66620537,614.3197387,6,941.9207123
98.73616187,1,240.456744,101.4487048,523.5188505,3,854.2640806
67.48397883,1,71.70260245,84.49520973,493.4486026,4,613.1320795
89.38716478,1,188.3665164,103.1888667,564.1014571,2,708.4011841
63.68965556,1,209.4894518,99.3486336,620.3948682,5,719.3017159
78.2575081,0,144.7938222,111.9072215,320.675563,3,469.8619916
92.93127621,1,51.25320437,91.63848844,388.9653464,5,761.7023551
95.08941607,0,111.3288016,104.5697026,398.1476814,4,508.2333153
80.71837559,1,71.25006198,98.93256653,492.8956619,1,506.2321139
50.96582155,1,128.8426109,80.41292492,651.1891126,2,500.4943349
84.08389889,0,105.522961,63.66436563,530.8276765,6,452.8204794
51.38070225,0,280.0508436,105.3797076,201.4712788,10,908.8563021
79.95818911,1,272.236943,102.1762809,440.4073753,7,1019.691799
77.15362273,1,92.76010213,92.50015247,574.4164584,4,612.1521833
82.02443316,1,253.5884122,92.69852506,601.7551095,8,875.2854463
76.25444494,0,285.0164809,95.27584531,239.2684851,3,520.7263595
50.26266217,0,159.9010213,99.87655906,438.6831684,5,481.4847354
82.11542854,1,152.0842307,94.09170564,512.9774939,4,645.7853142
91.40001865,1,189.5155764,110.6038599,257.8854882,4,885.5787127
82.09519051,1,217.9663475,106.2934755,811.7540847,5,658.8937998
99.29578426,1,100.457356,110.1876899,411.7894478,5,894.4444036
59.6159644,0,104.6030026,81.2301779,546.5190816,7,512.6274267
85.41801335,0,221.4111284,100.4989666,561.9307174,3,434.56478
83.67516458,0,121.3622801,105.6436919,385.1591272,6,501.320022
98.94289529,1,110.7532172,114.1077492,485.6444578,8,943.2250369
88.90857977,1,233.3529792,101.1877935,423.4378151,7,978.983837
90.01278018,0,107.5110963,93.07745267,586.6275134,5,429.7983868
88.59043357,1,212.6396164,85.63464321,625.3520195,6,802.5869377
73.23528354,1,261.2826772,96.48897997,549.138866,6,864.3715569
95.60472135,1,196.2407711,102.9316675,601.7326481,4,758.378117
73.79380313,1,286.8783872,78.39382331,510.9671956,7,903.6764251
58.19549501,1,108.5060568,107.6878028,352.3117494,7,870.0992834
73.08788149,1,81.14036647,107.054424,482.3669774,2,526.2223383
72.22186025,1,246.6649648,94.28160469,585.0696531,7,884.9786842
85.52526643,1,227.7524273,114.9244166,611.5272467,4,659.2621705
80.92406381,1,278.6787266,88.23588446,541.7829586,6,905.6484393
69.61355043,1,78.2638641,99.00913343,493.09615,4,656.6180657
94.67383767,0,138.376973,108.1713931,485.3467476,7,600.672969
82.84488728,1,157.2223654,112.124526,593.3187272,9,1048.382393
71.94329119,1,281.2920842,105.2707424,593.9626066,4,797.5399586
61.48054553,1,299.256008,109.9711154,471.6992708,6,963.7979417
60.07624419,1,268.0430834,88.62312573,521.7829474,4,661.6189003
70.19066463,0,284.8814165,101.143726,415.4211705,3,559.7188135
64.66939035,1,145.8209648,105.240652,602.3298929,7,885.3146862
78.33724399,1,295.4398943,99.59412724,491.4143703,7,1023.337131
79.77539153,0,249.8217001,96.30880907,488.8404388,3,482.4233554
76.62149833,1,184.8227714,100.240265,476.1102167,8,802.7135946
79.4369805,0,282.9668456,93.38857925,186.5292521,5,603.7235134
91.16250666,0,72.4972054,108.4534689,510.6825409,7,686.9069505
99.51530867,1,266.4619451,100.7637581,517.5303108,8,1129.756347
70.81608089,0,263.4347991,102.9769027,639.2994391,5,459.338746
98.39369224,1,119.0643639,89.32428964,507.1975902,2,572.0438679
86.01715933,1,275.8541083,107.088867,507.269788,6,955.6538492
53.91230498,0,232.3270754,94.02357343,583.2303632,9,690.2524049
71.69609112,1,132.1432556,103.8092775,436.9646653,6,832.7674716
87.68400446,1,112.0039272,79.49796361,587.1239965,3,546.8665333
86.67483732,1,150.6178998,106.2429887,303.8803174,8,1048.805501
61.09120153,0,108.2263259,101.0265096,351.0025926,5,529.2464715
58.10905896,1,121.2976184,95.97695613,370.7749692,4,759.41944
62.89751976,1,156.1652763,107.9386839,471.0893389,8,969.9045636
70.20579729,1,105.1646568,113.8867643,594.4771852,6,672.5585148
59.96189537,1,193.5337824,128.4457691,577.5348237,6,792.8764006
80.31540665,1,112.0786257,108.3908163,610.4523632,1,518.1186992
57.24014854,1,55.37575411,109.082906,375.3116477,7,827.8622384
87.53824309,1,126.0604916,104.7077239,479.4127217,3,707.0901407
66.29656301,0,258.695306,94.79842781,526.696278,7,667.2228799
72.81587188,0,94.18590608,92.22469659,439.4163942,7,542.2067087
72.08017466,1,254.1195496,99.88454298,578.1862575,7,922.4805427
59.96382722,0,69.20886108,102.151829,418.4026746,3,347.0061193
57.08932512,1,61.06466417,81.22234942,522.7910004,5,552.2338228
61.54517889,1,158.4866912,99.14663492,569.5225189,4,675.5511173
99.78563419,0,289.9344051,80.18487692,422.3107407,8,778.4142285
91.02310804,1,238.0614039,98.72175863,370.8047587,7,1017.853378
63.67859945,1,156.771768,91.20661116,270.4081073,8,1022.492212
80.63443815,1,275.6124505,89.6750567,613.091251,12,1116.024743
68.87032863,1,271.1077687,90.45382205,391.6128242,6,1009.129814
74.37144379,1,156.841493,87.98368086,364.6728937,8,1070.456772
57.0717698,1,86.42330155,112.5540659,536.2439518,6,698.0751583
79.61138692,1,74.67092629,89.81481161,437.7875567,3,718.3421932
85.96460784,1,57.13836733,95.39471424,638.300446,3,550.2221392
70.81368586,1,79.82680225,92.16996816,572.2428912,6,726.1582064
70.14736394,0,233.1873913,104.2490476,686.6474734,6,517.5713401
55.36053727,0,289.6715484,106.250435,376.3157933,6,714.1326976
74.29099491,1,173.0309473,109.8562159,572.0645913,10,1110.30346
53.0189741,0,136.4454076,113.3344034,363.3234005,6,578.8242751
94.04530777,0,55.47935617,102.1229408,525.8169315,4,338.9268805
59.99953977,1,144.7990978,90.6842387,379.4069324,5,774.671332
59.63248811,1,83.1462074,91.43706354,452.1897123,5,815.4927019
56.04879499,1,259.2157728,97.32524453,429.7248655,7,1001.189581
65.02649221,0,170.8890697,92.46978971,446.1335977,5,647.3244633
50.92981092,1,254.4453895,105.4037882,502.088006,3,757.1181664
62.93420334,1,272.5229897,89.2539693,610.8622553,6,818.8703391
52.49979957,0,242.497785,98.42282563,365.337226,5,613.2035961
97.91235331,1,205.6019457,106.7608256,604.7630648,6,860.0737519
84.16406678,1,281.9650127,110.3328053,616.5540184,5,809.0171132
79.88768462,1,107.8722797,100.9317856,528.076148,1,539.681299
53.05441988,0,219.2603694,108.8572037,377.3897714,5,514.4764737
55.77806568,0,128.6040838,101.7576767,542.2824504,4,420.6275707
59.11932936,1,276.6123227,110.0756525,476.7803333,6,901.1818461
58.65361302,1,207.414682,84.04723212,675.712352,5,571.243597
97.5640139,0,173.7131452,90.54588198,573.6231612,5,468.7951911
80.18914519,0,285.1858857,91.01960828,562.2915777,3,436.8329225
52.56339094,0,133.1823597,106.0724324,611.2135887,4,288.3660188
71.33041693,1,239.849434,97.0618816,587.4902571,8,892.2189201
63.53693945,0,98.02040518,102.542805,418.1212782,3,323.1095744
65.46107314,0,258.9714687,89.55279699,564.0582611,7,610.2302074
51.91078402,1,60.47126462,92.22838938,236.0795352,6,929.5552319
78.6205201,1,114.7571175,106.945232,419.4079425,1,645.6961056
64.59877336,0,141.1803644,101.5895423,477.5231664,1,378.4967182
87.76485391,1,276.4447913,105.6058013,445.9036218,7,1088.787559
81.06149517,1,230.5450152,101.6491279,546.3067549,3,742.7069449
86.42642208,1,275.0261236,86.22908384,684.1258958,3,687.0367715
85.23410156,1,223.3217293,91.58890953,351.6839601,2,777.7397556
73.96565151,0,264.606674,92.4552485,453.8033023,6,568.7231075
68.31297255,1,273.7195204,88.34117699,458.1389393,5,812.0358323
50.40615235,1,297.8243113,100.0182394,476.9391777,9,1060.510701
93.40630287,0,122.8130683,104.851435,465.2106999,4,434.6082684
71.07045446,1,169.6476357,89.77194724,455.8670538,7,838.6052168
53.42004232,1,113.1936702,79.93269188,526.1705874,4,699.2735875
93.54833756,1,107.4336202,115.3577457,558.9732244,11,1094.195809
62.89793891,1,128.8180176,110.2082033,457.8018938,2,666.3310038
94.367405,1,96.77311672,96.22744645,428.7848311,4,694.665343
95.72946892,0,245.5324146,114.1915246,469.5998379,5,602.4431213
96.07001361,1,75.94119635,102.6205306,565.226609,8,889.023101
64.60871102,1,177.3735104,102.7005918,733.5929199,5,687.5127494
75.13376237,1,133.0190765,109.1914687,575.9654207,7,792.5467459
93.30850276,1,136.7579013,106.8949042,427.9491898,3,764.5609509
98.79406876,1,210.2719885,108.4781794,476.1352987,2,694.4608495
50.66547126,1,155.6409129,101.6015993,385.4267782,5,857.7434915
77.85049994,1,198.3242195,91.73100114,298.4768685,11,1239.190225
65.52083994,0,253.4500633,103.5199518,433.2588519,3,564.8728433
90.76930249,1,152.8929929,83.06215178,468.281468,6,896.0928789
63.72973499,1,176.4071413,105.1462181,644.7920204,4,640.8097246
97.10568604,1,222.3851821,110.1229482,310.6630278,5,953.1343955
57.44904484,1,236.6044323,108.9913251,636.3121661,7,840.7349904
82.8469481,1,177.5248302,96.09922855,631.1066686,3,678.697965
69.58984693,0,112.259583,126.6577647,365.7761278,6,635.8067689
54.65623089,1,296.5266689,94.16500966,581.5337594,3,797.4368606
52.52979017,1,242.4525391,77.97247991,686.5434809,4,546.0282881
87.66200598,1,242.9015838,97.54087822,481.8805627,6,898.4849499
85.38976326,1,278.1361952,105.3270042,705.0629527,4,773.9167988
63.07781763,1,101.5095549,99.22183021,399.9468426,2,654.633482
61.64037326,1,291.2999042,100.3531173,423.8961423,4,895.7831272
62.57580082,1,80.58895907,94.41401955,345.472669,7,782.0690193
77.51590192,1,278.3824893,105.9900322,475.4173369,12,1284.245643
57.0158009,0,82.12875625,94.6450065,459.0362916,2,209.8303334
76.69777454,1,257.3302117,79.85280752,440.1324443,4,842.1166506
52.06545066,1,62.07894567,100.9836476,504.9698178,7,722.0279191
92.34390859,1,58.88310549,100.6170987,507.2397675,4,653.7870702
56.27934232,1,127.3937943,114.8232441,530.376536,5,798.3774871
65.25354072,1,52.6814107,102.4485307,493.6947368,6,796.8500275
95.79108616,1,137.3451101,108.7126814,373.5557885,2,743.3593872
60.88369303,1,208.9294744,96.88614826,478.0842329,5,828.5609412
56.00467058,1,164.6983971,100.4259249,634.2132693,8,801.6722701
73.07396811,1,56.79086407,108.1694306,407.3309446,1,649.7844222
71.02298355,1,231.8695504,96.06111669,862.0675415,2,537.3849563
89.32599729,0,109.1006247,106.2781483,502.078508,6,549.198334
94.34803906,1,153.029464,99.05595145,450.3756506,1,701.6611732
99.02428317,1,209.705829,88.26144058,503.932953,5,896.5358026
96.79411797,1,277.1773757,103.89403,596.8431832,4,810.8971957
96.08831534,1,172.3832186,104.2915207,625.4762093,10,1065.926223
58.33381629,1,78.64194427,117.6474311,607.1569497,4,552.1866826
86.26923399,1,94.54921688,84.77316403,478.6568793,2,555.5941642
87.94648854,0,223.4093173,93.16481417,511.1561405,4,459.6363255
89.93446244,0,271.2102227,96.81316718,462.7598852,4,563.7113103
73.91939848,1,275.4082026,93.69210903,561.7637323,3,709.5044944
87.75218644,0,261.6190437,99.71160881,655.4482906,4,452.0714251
98.4395627,1,184.2284697,98.2317174,565.9851127,8,957.5396068
80.00823197,1,244.6692215,116.4012946,422.4312648,5,880.4020485
99.28725964,0,213.5944248,111.4023999,411.4513629,8,719.099465
52.11268923,1,84.23364733,113.5956873,423.5367928,7,834.9166935
71.98778024,1,225.9333456,96.32282085,426.6811151,0,645.0720888
77.09679448,1,84.1572107,96.92914261,592.2190683,7,806.2213431
63.99891178,1,267.6519585,123.4233025,329.524979,11,1287.131133
52.17333471,1,281.8609264,101.371352,492.2305447,3,810.0052389
91.39310573,0,287.5394042,120.1384651,443.4143771,4,651.4244082
72.10800231,1,217.3388179,85.4078479,613.1517131,3,734.7907619
74.67922548,1,73.24170776,120.0614833,507.5055527,4,707.151879
53.30056791,1,99.0781698,96.72760274,617.6557219,3,480.6861722
69.69283788,0,212.9015059,92.0232407,597.7082309,5,390.1526378
61.01570349,1,107.441085,97.6865299,472.5681233,7,826.9771603
68.40419511,1,257.961053,90.95679604,666.9842717,7,820.081599
65.20993458,1,256.2801575,78.39288349,469.8097011,5,951.0668426
73.26551121,1,257.1542932,82.05078256,511.8259424,3,656.4511682
66.61837745,1,234.5613743,106.6526197,585.5272059,5,790.2141988
98.29543201,1,163.0152533,108.4696839,545.057869,5,811.0216971
78.11631549,1,265.204001,112.5760457,368.1760569,7,1051.843684
85.66621826,1,278.1872806,88.95436998,584.0675113,4,796.2778304
51.81521865,0,233.0911281,101.3405606,514.043301,3,334.5175917
99.86681552,1,192.1633526,113.6145093,620.4363073,5,750.3627131
51.6176463,0,135.7840236,85.46506875,292.9929268,3,343.1808821
86.20297452,1,132.0903078,109.0246513,501.2207386,8,1028.427421
74.0478742,0,224.9786668,98.81433863,668.2495673,5,401.139076
58.12678258,1,186.634787,114.3886372,446.3499294,2,596.16784
62.001968,0,260.4234145,118.3892969,646.0524001,3,406.6952713
97.94808092,0,77.05191974,103.8519314,517.0986699,4,316.1840062
56.28216492,1,207.5047115,113.6329201,559.5714862,6,864.0247958
77.47092916,0,59.38517421,99.82853358,506.2050049,4,411.0200613
57.37832543,0,53.63753504,102.2312411,391.487605,4,367.9516208
58.27578317,1,100.1808751,100.7761003,564.8962079,5,664.579483
50.98423791,1,184.735061,99.20275758,601.1911866,5,674.4958602
84.07718252,1,96.18762521,101.4566034,451.0384544,6,879.0658339
99.17131211,1,82.62527039,113.310986,482.2491535,7,963.6973142
76.66999161,1,118.6864333,91.17003631,478.6321084,8,898.7014064
58.12464673,1,191.9946302,104.4116512,503.7764476,4,809.4283877
79.93130788,1,226.8606065,96.21466344,559.958222,7,851.9752824
96.62806019,0,242.4527181,101.5964216,557.2797134,3,518.8085385
74.63044762,0,283.985334,119.2831005,505.6657833,2,425.2659316
75.78352257,0,289.2459172,92.57519628,476.0607075,10,903.437229
50.17620379,1,219.8756851,105.2510418,453.3390708,9,1015.319472
73.83822214,1,140.2477454,87.59604878,504.3334151,6,685.5081234
97.24847804,1,52.12276901,112.7593258,596.8927586,1,536.4532628
66.75664981,1,122.3835155,78.01735617,354.6025913,3,679.6882728
62.3825997,1,280.1691007,112.2225055,518.9929434,6,847.2206018
80.89787232,0,139.6150152,103.7945043,437.7627238,2,392.3016913
87.85050679,1,272.7645826,95.05486543,745.3098638,6,759.5029121
92.57126211,1,110.6064465,106.9476379,660.8347298,3,548.9108309
55.20487272,1,71.86670436,89.85918079,367.0655068,3,661.4279341
66.91264622,1,202.0452625,86.31981858,471.0872728,5,868.6652807
96.98815052,0,130.7835648,100.0970257,679.3140698,6,374.9806053
59.45755585,0,260.5359818,83.43687027,485.8866437,9,623.174556
91.22859684,1,97.99235832,100.9874853,527.2911663,4,735.1259442
62.04705145,0,248.1032709,89.20839049,582.9053185,7,491.3863549
93.35802538,0,170.6958198,99.74401338,603.0172021,6,563.9857858
87.67057338,1,134.1003234,96.85524319,511.4195792,4,730.6696114
79.47272918,1,243.3413064,92.59359913,575.5927806,6,908.4105356
62.2626523,1,251.8281095,88.22840654,437.1192591,3,756.0934467
70.46440536,0,228.5920717,101.8809546,555.1148697,4,458.6848872
54.75304196,1,154.8186793,86.19790522,534.0044085,7,816.4758109
88.74398897,1,117.1905895,109.8836243,379.0258918,5,779.3366973
84.13359905,1,100.2197821,98.99659594,440.641778,8,918.1439764
84.44756497,1,201.7568059,114.0583844,652.0410724,2,687.908868
60.13687073,1,103.2578554,88.90023232,512.7329755,6,774.3778998
85.26533864,1,171.1780379,108.3939896,569.775929,7,809.3950446
59.62184783,1,64.47248885,97.00294195,472.8033435,7,753.2548965
96.33805681,1,165.3847949,85.48655636,344.4605886,4,823.3316137
70.78815059,1,63.36246479,102.0335899,573.3133469,5,586.135982
67.33087661,1,177.6232412,107.5778537,455.0207456,2,702.9827096
58.59389416,1,294.9857467,89.05839099,420.7203226,5,970.1999625
95.50358195,1,185.6070947,89.10039728,625.517017,4,771.6315302
60.6641002,1,252.3482627,117.6091717,448.6341398,6,951.6095604
51.1034797,1,180.2266147,90.89980234,492.884793,3,730.4270092
58.06091066,1,189.4441954,92.90596655,534.4720206,3,726.4220199
93.02755869,1,170.9058562,98.45058286,499.3350209,5,817.8335452
92.81380898,1,128.4475796,113.9112118,608.7864934,6,779.9684884
59.62503725,0,58.65018291,81.70250488,376.7521905,8,596.4503631
85.19442918,0,56.25992534,100.5606683,469.7165316,6,509.5357616
53.12221515,1,141.7770648,103.1173894,440.0330269,3,640.9981639
99.70728741,1,74.56729695,110.2132556,476.056483,2,544.1781541
50.61848056,1,239.1421433,87.43776702,485.004653,9,965.714146
54.01183263,0,60.22965515,103.3575334,657.5783523,1,92.76987451
74.53750089,1,195.2036643,90.79671107,587.3564044,5,764.5898274
68.60781493,1,136.5672284,96.45223562,594.4705865,3,593.2144738
51.10089894,1,78.81396711,82.5355606,592.7645801,5,585.0085054
55.60520233,0,61.10890777,98.02210766,679.2290911,7,488.4245498
85.64420982,1,112.7536988,121.6999687,492.6289547,8,953.5368952
93.11592734,1,119.4912367,98.89107612,446.4426102,5,795.884473
57.37342139,1,254.0372619,94.16980625,565.8564347,3,711.2270292
70.0670233,1,56.37758126,95.64924628,596.9983286,3,559.2538338
92.7835266,0,121.6176659,98.70565752,430.804026,4,410.7424697
60.84827391,1,60.13048103,107.6281104,418.2448388,5,686.5646803
53.25720132,1,247.5129661,96.72071999,282.4431485,3,802.222771
82.87599477,0,292.2581971,101.3735484,282.8810877,2,554.1140668
70.90546059,0,297.1915254,103.007902,505.3425664,5,606.8758431
56.3544306,1,265.9209183,100.5647424,607.2079629,5,692.4945105
73.30005567,1,68.77217031,106.3867632,405.0978409,4,831.0868029
81.32468668,1,280.1242097,100.5708906,620.8195112,5,853.3074164
54.34880848,1,97.63022882,88.86057141,268.4678394,4,859.6539744
79.17709275,1,208.4810024,102.5055554,516.1116039,4,680.6357647
64.48807534,1,116.2762012,113.9595008,589.9104675,4,700.8196236
69.52739529,1,197.1528184,110.0602021,471.9230119,6,858.8063997
95.91177898,1,112.7751369,86.70142858,558.938845,3,612.2865576
54.42938344,1,169.6393354,88.15978745,521.3129904,5,692.3680388
85.38542827,0,157.0948355,103.2287141,499.0305941,5,594.8165733
83.00046905,1,158.1133811,123.371551,476.9905937,4,797.3851968
54.12707386,1,114.3248462,107.4802513,411.8174361,4,711.3098648
76.78164015,1,183.7953934,98.42403039,342.1633733,8,997.7360591
64.35101107,1,135.7122883,113.3266022,497.321192,6,756.4083422
84.66207193,1,186.4590624,84.74014879,492.0487754,5,780.8659454
98.83314797,1,104.7502594,88.99788294,463.165644,3,532.2727989
82.82601865,1,100.8972932,113.2615276,357.5128128,8,1023.527334
71.96610678,1,191.4534294,108.2998527,420.832483,8,942.2690605
99.84761038,1,235.4819779,83.28432601,488.5320759,6,929.4238339
90.36391709,1,247.0365894,90.83061955,418.2107937,4,893.9966086
55.57480286,0,236.58133,103.1875179,408.739268,10,787.6589421
50.56232294,1,163.864193,99.48658839,302.63593,6,923.8150793
91.02897361,1,276.2512034,109.58816,491.9140952,5,956.4985711
93.90944137,0,244.8346109,115.2264071,494.8373711,5,605.5619095
83.33150627,1,157.3624951,111.8888029,411.8077125,5,808.7295744
68.48609539,1,162.2377068,113.411537,453.5728674,5,779.0652799
